id,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
516,telephone,may,tue,267,2,999,0,nonexistent,no
517,telephone,may,tue,198,1,999,0,nonexistent,no
518,telephone,may,tue,371,2,999,0,nonexistent,no
519,telephone,may,tue,288,2,999,0,nonexistent,no
520,telephone,may,tue,221,1,999,0,nonexistent,no
521,telephone,may,tue,427,1,999,0,nonexistent,no
522,telephone,may,tue,310,1,999,0,nonexistent,no
523,telephone,may,tue,158,1,999,0,nonexistent,no
524,telephone,may,tue,198,1,999,0,nonexistent,no
525,telephone,may,tue,145,1,999,0,nonexistent,no
526,telephone,may,tue,247,1,999,0,nonexistent,no
527,telephone,may,tue,102,1,999,0,nonexistent,no
528,telephone,may,tue,179,2,999,0,nonexistent,no
529,telephone,may,tue,73,1,999,0,nonexistent,no
530,telephone,may,tue,263,2,999,0,nonexistent,no
531,telephone,may,tue,342,2,999,0,nonexistent,no
532,telephone,may,tue,41,1,999,0,nonexistent,no
533,telephone,may,tue,13,1,999,0,nonexistent,no
534,telephone,may,tue,79,2,999,0,nonexistent,no
535,telephone,may,tue,358,1,999,0,nonexistent,no
536,telephone,may,tue,162,1,999,0,nonexistent,no
537,telephone,may,tue,150,1,999,0,nonexistent,no
538,telephone,may,tue,26,1,999,0,nonexistent,no
539,telephone,may,tue,250,1,999,0,nonexistent,no
540,telephone,may,tue,792,1,999,0,nonexistent,no
541,telephone,may,tue,146,1,999,0,nonexistent,no
542,telephone,may,tue,440,1,999,0,nonexistent,no
543,telephone,may,tue,289,1,999,0,nonexistent,no
544,telephone,may,tue,242,2,999,0,nonexistent,no
545,telephone,may,tue,123,1,999,0,nonexistent,no
546,telephone,may,tue,161,2,999,0,nonexistent,no
547,telephone,may,tue,268,2,999,0,nonexistent,no
548,telephone,may,tue,259,2,999,0,nonexistent,no
549,telephone,may,tue,26,1,999,0,nonexistent,no
550,telephone,may,tue,153,1,999,0,nonexistent,no
551,telephone,may,tue,424,2,999,0,nonexistent,no
552,telephone,may,tue,375,1,999,0,nonexistent,no
553,telephone,may,tue,179,2,999,0,nonexistent,no
554,telephone,may,tue,383,1,999,0,nonexistent,no
555,telephone,may,tue,440,1,999,0,nonexistent,no
556,telephone,may,tue,195,1,999,0,nonexistent,no
557,telephone,may,tue,1297,3,999,0,nonexistent,yes
558,telephone,may,tue,217,1,999,0,nonexistent,no
559,telephone,may,tue,87,1,999,0,nonexistent,no
560,telephone,may,tue,427,1,999,0,nonexistent,no
561,telephone,may,tue,189,1,999,0,nonexistent,no
562,telephone,may,tue,502,1,999,0,nonexistent,no
563,telephone,may,tue,260,1,999,0,nonexistent,no
564,telephone,may,tue,209,1,999,0,nonexistent,no
565,telephone,may,tue,179,1,999,0,nonexistent,no
566,telephone,may,tue,179,1,999,0,nonexistent,no
567,telephone,may,tue,69,1,999,0,nonexistent,no
568,telephone,may,tue,105,2,999,0,nonexistent,no
569,telephone,may,tue,266,3,999,0,nonexistent,no
570,telephone,may,tue,87,2,999,0,nonexistent,no
571,telephone,may,tue,524,2,999,0,nonexistent,no
572,telephone,may,tue,155,2,999,0,nonexistent,no
573,telephone,may,tue,162,2,999,0,nonexistent,no
574,telephone,may,tue,316,4,999,0,nonexistent,no
575,telephone,may,tue,352,2,999,0,nonexistent,no
576,telephone,may,tue,695,3,999,0,nonexistent,no
577,telephone,may,tue,76,4,999,0,nonexistent,no
578,telephone,may,tue,535,2,999,0,nonexistent,no
579,telephone,may,tue,310,2,999,0,nonexistent,no
580,telephone,may,tue,390,3,999,0,nonexistent,no
581,telephone,may,tue,369,1,999,0,nonexistent,no
582,telephone,may,tue,112,2,999,0,nonexistent,no
583,telephone,may,tue,79,1,999,0,nonexistent,no
584,telephone,may,tue,140,2,999,0,nonexistent,no
585,telephone,may,tue,315,1,999,0,nonexistent,no
586,telephone,may,tue,262,2,999,0,nonexistent,no
587,telephone,may,tue,174,2,999,0,nonexistent,no
588,telephone,may,tue,424,2,999,0,nonexistent,no
589,telephone,may,tue,135,1,999,0,nonexistent,no
590,telephone,may,tue,36,5,999,0,nonexistent,no
591,telephone,may,tue,1906,3,999,0,nonexistent,no
592,telephone,may,tue,219,2,999,0,nonexistent,no
593,telephone,may,tue,135,1,999,0,nonexistent,no
594,telephone,may,tue,147,2,999,0,nonexistent,no
595,telephone,may,tue,407,2,999,0,nonexistent,no
596,telephone,may,tue,402,4,999,0,nonexistent,no
597,telephone,may,tue,209,1,999,0,nonexistent,no
598,telephone,may,tue,92,2,999,0,nonexistent,no
599,telephone,may,tue,208,1,999,0,nonexistent,no
600,telephone,may,tue,193,1,999,0,nonexistent,no
601,telephone,may,tue,65,1,999,0,nonexistent,no
602,telephone,may,tue,284,2,999,0,nonexistent,no
603,telephone,may,tue,285,1,999,0,nonexistent,no
604,telephone,may,tue,231,1,999,0,nonexistent,no
605,telephone,may,tue,278,1,999,0,nonexistent,no
606,telephone,may,tue,389,1,999,0,nonexistent,no
607,telephone,may,tue,158,1,999,0,nonexistent,no
608,telephone,may,tue,78,2,999,0,nonexistent,no
609,telephone,may,tue,258,5,999,0,nonexistent,no
610,telephone,may,tue,87,1,999,0,nonexistent,no
611,telephone,may,tue,147,2,999,0,nonexistent,no
612,telephone,may,tue,635,1,999,0,nonexistent,no
613,telephone,may,tue,289,1,999,0,nonexistent,no
614,telephone,may,tue,170,3,999,0,nonexistent,no
615,telephone,may,tue,802,1,999,0,nonexistent,no
616,telephone,may,tue,381,2,999,0,nonexistent,no
617,telephone,may,tue,218,4,999,0,nonexistent,no
618,telephone,may,tue,57,2,999,0,nonexistent,no
619,telephone,may,tue,304,2,999,0,nonexistent,no
620,telephone,may,tue,241,3,999,0,nonexistent,no
621,telephone,may,tue,230,1,999,0,nonexistent,no
622,telephone,may,tue,79,4,999,0,nonexistent,no
623,telephone,may,tue,262,3,999,0,nonexistent,no
624,telephone,may,tue,392,2,999,0,nonexistent,no
625,telephone,may,tue,201,2,999,0,nonexistent,no
626,telephone,may,tue,145,1,999,0,nonexistent,no
627,telephone,may,tue,252,1,999,0,nonexistent,no
628,telephone,may,tue,329,1,999,0,nonexistent,no
629,telephone,may,tue,328,2,999,0,nonexistent,no
630,telephone,may,tue,191,2,999,0,nonexistent,no
631,telephone,may,tue,116,2,999,0,nonexistent,no
632,telephone,may,tue,246,1,999,0,nonexistent,no
633,telephone,may,tue,532,2,999,0,nonexistent,no
634,telephone,may,tue,293,1,999,0,nonexistent,no
635,telephone,may,tue,416,3,999,0,nonexistent,no
636,telephone,may,tue,37,2,999,0,nonexistent,no
637,telephone,may,tue,132,2,999,0,nonexistent,no
638,telephone,may,tue,530,2,999,0,nonexistent,no
639,telephone,may,tue,175,3,999,0,nonexistent,no
640,telephone,may,tue,90,5,999,0,nonexistent,no
641,telephone,may,tue,524,2,999,0,nonexistent,no
642,telephone,may,tue,29,3,999,0,nonexistent,no
643,telephone,may,tue,311,2,999,0,nonexistent,no
644,telephone,may,tue,412,1,999,0,nonexistent,no
645,telephone,may,tue,211,2,999,0,nonexistent,no
646,telephone,may,tue,312,3,999,0,nonexistent,no
647,telephone,may,tue,392,1,999,0,nonexistent,no
648,telephone,may,tue,191,1,999,0,nonexistent,no
649,telephone,may,tue,284,2,999,0,nonexistent,no
650,telephone,may,tue,328,1,999,0,nonexistent,no
651,telephone,may,tue,100,1,999,0,nonexistent,no
652,telephone,may,tue,226,1,999,0,nonexistent,no
653,telephone,may,tue,507,1,999,0,nonexistent,no
654,telephone,may,tue,333,2,999,0,nonexistent,no
655,telephone,may,tue,128,2,999,0,nonexistent,no
656,telephone,may,tue,322,2,999,0,nonexistent,no
657,telephone,may,tue,202,4,999,0,nonexistent,no
658,telephone,may,tue,92,2,999,0,nonexistent,no
659,telephone,may,tue,205,2,999,0,nonexistent,no
660,telephone,may,tue,739,3,999,0,nonexistent,no
661,telephone,may,tue,273,2,999,0,nonexistent,no
662,telephone,may,tue,339,3,999,0,nonexistent,no
663,telephone,may,tue,262,1,999,0,nonexistent,no
664,telephone,may,tue,308,3,999,0,nonexistent,no
665,telephone,may,tue,467,2,999,0,nonexistent,no
666,telephone,may,tue,245,2,999,0,nonexistent,no
667,telephone,may,tue,160,3,999,0,nonexistent,no
668,telephone,may,tue,189,2,999,0,nonexistent,no
669,telephone,may,tue,477,1,999,0,nonexistent,no
670,telephone,may,tue,65,3,999,0,nonexistent,no
671,telephone,may,tue,191,1,999,0,nonexistent,no
672,telephone,may,tue,196,2,999,0,nonexistent,no
673,telephone,may,tue,221,2,999,0,nonexistent,no
674,telephone,may,tue,197,2,999,0,nonexistent,no
675,telephone,may,tue,178,2,999,0,nonexistent,no
676,telephone,may,tue,221,2,999,0,nonexistent,no
677,telephone,may,tue,64,2,999,0,nonexistent,no
678,telephone,may,tue,75,2,999,0,nonexistent,no
679,telephone,may,tue,400,2,999,0,nonexistent,no
680,telephone,may,tue,378,3,999,0,nonexistent,no
681,telephone,may,tue,118,2,999,0,nonexistent,no
682,telephone,may,tue,1597,2,999,0,nonexistent,yes
683,telephone,may,tue,346,2,999,0,nonexistent,no
684,telephone,may,tue,107,2,999,0,nonexistent,no
685,telephone,may,tue,60,3,999,0,nonexistent,no
686,telephone,may,tue,276,2,999,0,nonexistent,no
687,telephone,may,tue,176,2,999,0,nonexistent,no
688,telephone,may,tue,390,2,999,0,nonexistent,no
689,telephone,may,tue,251,3,999,0,nonexistent,no
690,telephone,may,tue,716,2,999,0,nonexistent,no
691,telephone,may,tue,189,3,999,0,nonexistent,no
692,telephone,may,tue,125,2,999,0,nonexistent,no
693,telephone,may,tue,234,2,999,0,nonexistent,no
694,telephone,may,tue,79,2,999,0,nonexistent,no
695,telephone,may,tue,13,6,999,0,nonexistent,no
696,telephone,may,tue,296,3,999,0,nonexistent,no
697,telephone,may,tue,114,2,999,0,nonexistent,no
698,telephone,may,tue,283,3,999,0,nonexistent,no
699,telephone,may,tue,109,2,999,0,nonexistent,no
700,telephone,may,tue,132,2,999,0,nonexistent,no
701,telephone,may,tue,144,2,999,0,nonexistent,no
702,telephone,may,tue,121,2,999,0,nonexistent,no
703,telephone,may,tue,95,3,999,0,nonexistent,no
704,telephone,may,tue,31,3,999,0,nonexistent,no
705,telephone,may,tue,112,3,999,0,nonexistent,no
706,telephone,may,tue,161,2,999,0,nonexistent,no
707,telephone,may,tue,87,4,999,0,nonexistent,no
708,telephone,may,tue,593,2,999,0,nonexistent,no
709,telephone,may,tue,99,2,999,0,nonexistent,no
710,telephone,may,tue,198,2,999,0,nonexistent,no
711,telephone,may,tue,285,2,999,0,nonexistent,no
712,telephone,may,tue,190,3,999,0,nonexistent,no
713,telephone,may,tue,172,5,999,0,nonexistent,no
714,telephone,may,tue,178,2,999,0,nonexistent,no
715,telephone,may,tue,174,2,999,0,nonexistent,no
716,telephone,may,tue,631,2,999,0,nonexistent,no
717,telephone,may,tue,152,3,999,0,nonexistent,no
718,telephone,may,tue,176,5,999,0,nonexistent,no
719,telephone,may,tue,32,3,999,0,nonexistent,no
720,telephone,may,tue,1529,2,999,0,nonexistent,no
721,telephone,may,tue,254,2,999,0,nonexistent,no
722,telephone,may,tue,214,2,999,0,nonexistent,no
723,telephone,may,tue,147,3,999,0,nonexistent,no
724,telephone,may,tue,800,4,999,0,nonexistent,no
725,telephone,may,tue,106,2,999,0,nonexistent,no
726,telephone,may,tue,135,2,999,0,nonexistent,no
727,telephone,may,tue,112,4,999,0,nonexistent,no
728,telephone,may,tue,222,2,999,0,nonexistent,no
729,telephone,may,tue,314,3,999,0,nonexistent,no
730,telephone,may,tue,421,2,999,0,nonexistent,no
731,telephone,may,tue,410,2,999,0,nonexistent,no
732,telephone,may,tue,207,3,999,0,nonexistent,no
733,telephone,may,tue,239,2,999,0,nonexistent,no
734,telephone,may,tue,83,4,999,0,nonexistent,no
735,telephone,may,tue,160,3,999,0,nonexistent,no
736,telephone,may,tue,42,3,999,0,nonexistent,no
737,telephone,may,tue,55,2,999,0,nonexistent,no
738,telephone,may,tue,157,2,999,0,nonexistent,no
739,telephone,may,tue,303,3,999,0,nonexistent,no
740,telephone,may,tue,336,3,999,0,nonexistent,no
741,telephone,may,tue,233,2,999,0,nonexistent,no
742,telephone,may,tue,211,2,999,0,nonexistent,no
743,telephone,may,tue,88,5,999,0,nonexistent,no
744,telephone,may,tue,139,2,999,0,nonexistent,no
745,telephone,may,tue,329,3,999,0,nonexistent,no
746,telephone,may,tue,305,2,999,0,nonexistent,no
747,telephone,may,tue,206,2,999,0,nonexistent,no
748,telephone,may,tue,128,2,999,0,nonexistent,no
749,telephone,may,tue,122,3,999,0,nonexistent,no
750,telephone,may,tue,343,3,999,0,nonexistent,no
751,telephone,may,tue,126,2,999,0,nonexistent,no
752,telephone,may,tue,249,3,999,0,nonexistent,no
753,telephone,may,tue,59,3,999,0,nonexistent,no
754,telephone,may,tue,166,3,999,0,nonexistent,no
755,telephone,may,tue,190,3,999,0,nonexistent,no
756,telephone,may,tue,216,2,999,0,nonexistent,no
757,telephone,may,wed,51,3,999,0,nonexistent,no
758,telephone,may,wed,169,3,999,0,nonexistent,no
759,telephone,may,wed,148,3,999,0,nonexistent,no
760,telephone,may,wed,132,3,999,0,nonexistent,no
761,telephone,may,wed,117,3,999,0,nonexistent,no
762,telephone,may,wed,275,4,999,0,nonexistent,no
763,telephone,may,wed,124,2,999,0,nonexistent,no
764,telephone,may,wed,118,3,999,0,nonexistent,no
765,telephone,may,wed,479,2,999,0,nonexistent,no
766,telephone,may,wed,285,3,999,0,nonexistent,no
767,telephone,may,wed,322,2,999,0,nonexistent,no
768,telephone,may,wed,202,2,999,0,nonexistent,no
769,telephone,may,wed,162,2,999,0,nonexistent,no
770,telephone,may,wed,216,3,999,0,nonexistent,no
771,telephone,may,wed,195,2,999,0,nonexistent,no
772,telephone,may,wed,96,2,999,0,nonexistent,no
773,telephone,may,wed,149,2,999,0,nonexistent,no
774,telephone,may,wed,720,2,999,0,nonexistent,no
775,telephone,may,wed,92,2,999,0,nonexistent,no
776,telephone,may,wed,188,2,999,0,nonexistent,no
777,telephone,may,wed,70,2,999,0,nonexistent,no
778,telephone,may,wed,141,3,999,0,nonexistent,no
779,telephone,may,wed,395,2,999,0,nonexistent,no
780,telephone,may,wed,629,2,999,0,nonexistent,no
781,telephone,may,wed,261,3,999,0,nonexistent,no
782,telephone,may,wed,502,1,999,0,nonexistent,no
783,telephone,may,wed,446,1,999,0,nonexistent,no
784,telephone,may,wed,131,3,999,0,nonexistent,no
785,telephone,may,wed,198,3,999,0,nonexistent,no
786,telephone,may,wed,312,1,999,0,nonexistent,no
787,telephone,may,wed,275,6,999,0,nonexistent,no
788,telephone,may,wed,120,2,999,0,nonexistent,no
789,telephone,may,wed,333,4,999,0,nonexistent,no
790,telephone,may,wed,113,1,999,0,nonexistent,no
791,telephone,may,wed,150,1,999,0,nonexistent,no
792,telephone,may,wed,91,1,999,0,nonexistent,no
793,telephone,may,wed,296,1,999,0,nonexistent,no
794,telephone,may,wed,128,3,999,0,nonexistent,no
795,telephone,may,wed,298,1,999,0,nonexistent,no
796,telephone,may,wed,326,1,999,0,nonexistent,no
797,telephone,may,wed,292,1,999,0,nonexistent,no
798,telephone,may,wed,215,1,999,0,nonexistent,no
799,telephone,may,wed,97,1,999,0,nonexistent,no
800,telephone,may,wed,32,1,999,0,nonexistent,no
801,telephone,may,wed,162,1,999,0,nonexistent,no
802,telephone,may,wed,421,1,999,0,nonexistent,no
803,telephone,may,wed,268,1,999,0,nonexistent,no
804,telephone,may,wed,232,1,999,0,nonexistent,no
805,telephone,may,wed,152,3,999,0,nonexistent,no
806,telephone,may,wed,104,2,999,0,nonexistent,no
807,telephone,may,wed,852,1,999,0,nonexistent,no
808,telephone,may,wed,159,2,999,0,nonexistent,no
809,telephone,may,wed,416,2,999,0,nonexistent,no
810,telephone,may,wed,174,1,999,0,nonexistent,no
811,telephone,may,wed,139,1,999,0,nonexistent,no
812,telephone,may,wed,193,1,999,0,nonexistent,no
813,telephone,may,wed,294,1,999,0,nonexistent,no
814,telephone,may,wed,102,1,999,0,nonexistent,no
815,telephone,may,wed,124,1,999,0,nonexistent,no
816,telephone,may,wed,143,1,999,0,nonexistent,no
817,telephone,may,wed,231,1,999,0,nonexistent,no
818,telephone,may,wed,128,1,999,0,nonexistent,no
819,telephone,may,wed,74,1,999,0,nonexistent,no
820,telephone,may,wed,105,2,999,0,nonexistent,no
821,telephone,may,wed,992,1,999,0,nonexistent,yes
822,telephone,may,wed,168,1,999,0,nonexistent,no
823,telephone,may,wed,250,1,999,0,nonexistent,no
824,telephone,may,wed,254,1,999,0,nonexistent,no
825,telephone,may,wed,149,1,999,0,nonexistent,no
826,telephone,may,wed,133,2,999,0,nonexistent,no
827,telephone,may,wed,374,1,999,0,nonexistent,no
828,telephone,may,wed,425,6,999,0,nonexistent,no
829,telephone,may,wed,207,1,999,0,nonexistent,no
830,telephone,may,wed,464,1,999,0,nonexistent,no
831,telephone,may,wed,439,1,999,0,nonexistent,no
832,telephone,may,wed,83,3,999,0,nonexistent,no
833,telephone,may,wed,732,2,999,0,nonexistent,yes
834,telephone,may,wed,149,1,999,0,nonexistent,no
835,telephone,may,wed,142,1,999,0,nonexistent,no
836,telephone,may,wed,121,1,999,0,nonexistent,no
837,telephone,may,wed,359,1,999,0,nonexistent,no
838,telephone,may,wed,112,1,999,0,nonexistent,no
839,telephone,may,wed,274,4,999,0,nonexistent,no
840,telephone,may,wed,325,2,999,0,nonexistent,no
841,telephone,may,wed,1521,1,999,0,nonexistent,no
842,telephone,may,wed,216,1,999,0,nonexistent,no
843,telephone,may,wed,161,1,999,0,nonexistent,no
844,telephone,may,wed,122,2,999,0,nonexistent,no
845,telephone,may,wed,800,1,999,0,nonexistent,no
846,telephone,may,wed,615,1,999,0,nonexistent,no
847,telephone,may,wed,111,1,999,0,nonexistent,no
848,telephone,may,wed,359,1,999,0,nonexistent,no
849,telephone,may,wed,327,3,999,0,nonexistent,no
850,telephone,may,wed,236,1,999,0,nonexistent,no
851,telephone,may,wed,227,1,999,0,nonexistent,no
852,telephone,may,wed,109,1,999,0,nonexistent,no
853,telephone,may,wed,492,2,999,0,nonexistent,no
854,telephone,may,wed,298,1,999,0,nonexistent,no
855,telephone,may,wed,83,2,999,0,nonexistent,no
856,telephone,may,wed,241,2,999,0,nonexistent,no
857,telephone,may,wed,1138,1,999,0,nonexistent,yes
858,telephone,may,wed,131,1,999,0,nonexistent,no
859,telephone,may,wed,123,1,999,0,nonexistent,no
860,telephone,may,wed,125,1,999,0,nonexistent,no
861,telephone,may,wed,295,2,999,0,nonexistent,no
862,telephone,may,wed,287,1,999,0,nonexistent,no
863,telephone,may,wed,109,1,999,0,nonexistent,no
864,telephone,may,wed,140,2,999,0,nonexistent,no
865,telephone,may,wed,52,1,999,0,nonexistent,no
866,telephone,may,wed,233,1,999,0,nonexistent,no
867,telephone,may,wed,254,1,999,0,nonexistent,no
868,telephone,may,wed,255,1,999,0,nonexistent,no
869,telephone,may,wed,126,1,999,0,nonexistent,no
870,telephone,may,wed,184,2,999,0,nonexistent,no
871,telephone,may,wed,591,1,999,0,nonexistent,yes
872,telephone,may,wed,294,1,999,0,nonexistent,no
873,telephone,may,wed,285,1,999,0,nonexistent,no
874,telephone,may,wed,173,1,999,0,nonexistent,no
875,telephone,may,wed,336,1,999,0,nonexistent,no
876,telephone,may,wed,344,1,999,0,nonexistent,no
877,telephone,may,wed,786,1,999,0,nonexistent,yes
878,telephone,may,wed,153,1,999,0,nonexistent,no
879,telephone,may,wed,99,2,999,0,nonexistent,no
880,telephone,may,wed,243,1,999,0,nonexistent,no
881,telephone,may,wed,260,1,999,0,nonexistent,no
882,telephone,may,wed,164,2,999,0,nonexistent,no
883,telephone,may,wed,255,2,999,0,nonexistent,no
884,telephone,may,wed,47,1,999,0,nonexistent,no
885,telephone,may,wed,110,2,999,0,nonexistent,no
886,telephone,may,wed,463,1,999,0,nonexistent,no
887,telephone,may,wed,192,1,999,0,nonexistent,no
888,telephone,may,wed,388,7,999,0,nonexistent,no
889,telephone,may,wed,221,1,999,0,nonexistent,no
890,telephone,may,wed,25,1,999,0,nonexistent,no
891,telephone,may,wed,256,6,999,0,nonexistent,no
892,telephone,may,wed,104,1,999,0,nonexistent,no
893,telephone,may,wed,283,2,999,0,nonexistent,no
894,telephone,may,wed,448,1,999,0,nonexistent,no
895,telephone,may,wed,127,1,999,0,nonexistent,no
896,telephone,may,wed,378,1,999,0,nonexistent,no
897,telephone,may,wed,67,1,999,0,nonexistent,no
898,telephone,may,wed,221,2,999,0,nonexistent,no
899,telephone,may,wed,150,1,999,0,nonexistent,no
900,telephone,may,wed,144,2,999,0,nonexistent,no
901,telephone,may,wed,296,2,999,0,nonexistent,no
902,telephone,may,wed,161,1,999,0,nonexistent,no
903,telephone,may,wed,401,2,999,0,nonexistent,no
904,telephone,may,wed,435,2,999,0,nonexistent,no
905,telephone,may,wed,388,1,999,0,nonexistent,no
906,telephone,may,wed,245,1,999,0,nonexistent,no
907,telephone,may,wed,143,1,999,0,nonexistent,no
908,telephone,may,wed,423,1,999,0,nonexistent,no
909,telephone,may,wed,231,1,999,0,nonexistent,no
910,telephone,may,wed,181,1,999,0,nonexistent,no
911,telephone,may,wed,107,1,999,0,nonexistent,no
912,telephone,may,wed,227,1,999,0,nonexistent,no
913,telephone,may,wed,69,1,999,0,nonexistent,no
914,telephone,may,wed,799,1,999,0,nonexistent,no
915,telephone,may,wed,109,1,999,0,nonexistent,no
916,telephone,may,wed,127,1,999,0,nonexistent,no
917,telephone,may,wed,45,1,999,0,nonexistent,no
918,telephone,may,wed,120,1,999,0,nonexistent,no
919,telephone,may,wed,68,3,999,0,nonexistent,no
920,telephone,may,wed,180,2,999,0,nonexistent,no
921,telephone,may,wed,112,3,999,0,nonexistent,no
